"","word","sub","end_X","end_Y","respondTime","responseFlag"
"371","Disgusted",26,-192.02734375,106.46875,1.99812721501803,1
"372","Nervous",26,-70.60546875,225.12109375,3.97859136000625,1
"373","Quiet",26,-1.7734375,-205.75390625,4.51015654002549,1
"374","Afraid",26,-119.65234375,89.08984375,5.68962423998164,1
"375","Sluggish",27,-206.71484375,-100.5703125,3.36015297501581,1
"376","Still",27,0.96484375,-120.98046875,4.59497628000099,1
"377","Satisfied",27,209.8671875,33.71484375,4.11449559300672,1
"378","Surprised",27,95.62890625,217.44140625,4.08054714498576,1
"379","Calm",27,-2.234375,-2.4453125,2.94205979799153,1
"380","Peppy",27,115.6328125,39.73828125,6.06466385800741,1
"381","Disgusted",27,-139.296875,203.2578125,4.75653278897516,1
"382","Enthusiastic",27,184.53125,162.16015625,2.79721101300674,1
"383","Afraid",27,-195.69921875,210.09375,2.99868128300295,1
"384","Neutral",27,2.93359375,-0.27734375,2.46088382002199,1
"385","Sad",27,-175.48828125,-22.48046875,6.54814208298922,1
"386","Relaxed",27,193.40625,-32.078125,4.80503981601214,1
"387","Annoyed",27,-123.09375,47.3125,4.03994077499374,1
"388","Nervous",27,-40.37890625,154.37109375,3.78333853499498,1
"389","Sleepy",27,-1.4296875,-250,6.85744331698515,1
"390","Happy",27,220.984375,14.375,4.6155115700094,1
"391","Quiet",27,63.19140625,-2.28125,5.35034780600108,1
"392","Aroused",27,24.85546875,93.6953125,5.21577950700885,1
"393","Angry",27,-148.484375,109.8984375,5.64291977699031,1
"394","Disappointed",27,-153.69921875,-105.390625,4.9274946640071,1
"395","Disgusted",28,-218.01171875,42.23046875,3.78640289901523,1
"396","Nervous",28,-50.19921875,229.71484375,5.27820114299539,1
"397","Enthusiastic",28,214.37109375,99.9375,2.68085626099491,1
"398","Quiet",28,2.90234375,41.875,3.54720178601565,1
"399","Satisfied",28,32.5625,-60.3046875,3.52468062500702,1
"400","Angry",28,-137.140625,191.6640625,3.6440669609874,1
"401","Happy",28,154.3359375,81.84765625,2.8352989529958,1
"402","Surprised",28,16.76953125,164.93359375,5.10788182698889,1
"403","Disappointed",28,-79.30859375,-53.77734375,2.83335620901198,1
"404","Calm",28,73.5625,-71.3828125,4.38177295398782,1
"405","Sleepy",28,-0.1796875,-77.30078125,4.6541082149779,1
"406","Annoyed",28,-143.78125,105.33203125,4.15994949202286,1
"407","Sad",28,-196.16796875,-117.86328125,3.9918219599931,1
"408","Aroused",28,69.9921875,203.89453125,4.77242208502139,1
"409","Afraid",28,-190.90625,184.23046875,2.98349324299488,1
"410","Relaxed",28,174.76171875,-200.3515625,3.19994418200804,1
"411","Still",28,1.8125,-90.9140625,5.0806582570076,1
"412","Peppy",28,27.03515625,149.7265625,4.44848137401277,1
"413","Sluggish",28,-129.32421875,-129.1953125,3.66866147299879,1
"414","Neutral",28,0,0,3.54944538700511,1
"415","Neutral",29,-1.6875,-3.3125,3.33504651198746,1
"416","Angry",29,-244.7109375,164.76171875,4.44475291098934,1
"417","Still",29,-2.56640625,0.234375,2.97359762701672,1
"418","Sluggish",29,-203.73046875,-238.1796875,3.56562816002406,1
"419","Disgusted",29,-233.7109375,99.015625,4.92147225700319,1
"420","Afraid",29,-241.625,234.6171875,2.44444296098663,1
"421","Annoyed",29,-242.3125,46.79296875,5.1182226529927,1
"422","Satisfied",29,246.8984375,0.4296875,4.78355113597354,1
"423","Peppy",29,228.07421875,129.3125,2.8400133610121,1
"424","Relaxed",29,235.66796875,-144.6875,2.66810794800404,1
"425","Calm",29,234.4609375,-208.46484375,1.60254503099713,1
"426","Aroused",29,-4.25390625,230.75390625,2.5771513459913,1
"427","Sad",29,-159.83984375,-15.9296875,3.58008925800095,1
"428","Surprised",29,-48.390625,225.1875,2.48538857098902,1
"429","Sleepy",29,50.25,-243.640625,3.0650362780143,1
"430","Happy",29,230.42578125,175.26953125,2.5983873810037,1
"431","Nervous",29,-164.671875,216.71484375,2.34832221601391,1
"432","Disappointed",29,-210.03515625,-62,3.35576128499815,1
"433","Quiet",29,3.3125,1.0859375,2.18716912099626,1
"434","Enthusiastic",29,131.83203125,200.03515625,2.72287832800066,1
"435","Happy",3,241.9453125,173.00390625,6.26674458500929,1
"436","Neutral",3,-0.52734375,0.52734375,1.9479544290225,1
"437","Sluggish",3,-214.5234375,-201.2734375,3.84371654997813,1
"438","Disappointed",3,-175.47265625,-66.609375,4.52248120598961,1
"439","Aroused",3,-1.5,214.66796875,3.85904964798829,1
"440","Sleepy",3,-149.34375,-220.44140625,4.90907595999306,1
"441","Sad",3,-232.31640625,-238.80078125,3.19685630500317,1
"442","Disgusted",3,-184.47265625,181.26171875,3.70444710599259,1
"443","Calm",3,223.95703125,1.78515625,4.1630683579715,1
"444","Afraid",3,-236.55859375,232.77734375,3.48225728102261,1
"445","Surprised",3,-0.07421875,218.88671875,4.65217484300956,1
"446","Satisfied",3,217.68359375,113.90234375,4.41578441701131,1
"447","Angry",3,-227.94140625,207.00390625,2.36963842902333,1
"448","Enthusiastic",3,218.67578125,221.50390625,3.4523695440148,1
"449","Peppy",3,63.7890625,188.75,4.3323113329825,1
"450","Relaxed",3,218.5546875,-1.41015625,3.20590167900082,1
"451","Annoyed",3,-220.8828125,204.4765625,2.54830451699672,1
"452","Nervous",3,-229.6640625,107.69140625,2.86014229699504,1
"453","Quiet",3,-1.078125,0.0078125,3.15742628503358,1
"454","Still",3,0,0,2.39412682998227,1
"455","Disgusted",30,-119.08984375,93.234375,3.87448934401618,1
"456","Quiet",30,41.91015625,-73.1171875,5.11380001698853,1
"457","Afraid",30,-199.12890625,130.46484375,4.58225518401014,1
"458","Aroused",30,225.234375,229.15234375,7.71836615598295,1
"459","Surprised",30,248.5,240.71875,4.1259974190034,1
"460","Sad",30,-173.9296875,85.4140625,3.94785210600821,1
"461","Peppy",30,-74.70703125,-58.87109375,4.24504730798071,1
"462","Disappointed",30,-142.140625,-72.546875,2.53607184899738,1
"463","Sluggish",30,-214.0078125,-153.8125,2.42858884501038,1
"464","Relaxed",30,205.73828125,-169.55859375,3.46264269197127,1
"465","Angry",30,-174.2109375,185.3359375,2.2030272600241,1
"466","Satisfied",30,202.5,205.7890625,1.48585788503988,1
"467","Sleepy",30,249.3125,-244.8046875,6.48700538498815,1
"468","Nervous",30,-2.58203125,250,4.84469130000798,1
"469","Still",30,0.7109375,0.99609375,4.33280790498247,1
"470","Annoyed",30,-94.1796875,224.77734375,1.81586609000806,1
"471","Calm",30,146.7421875,-156.05078125,3.17696178500773,1
"472","Happy",30,231.38671875,12.15234375,3.33518605399877,1
"473","Neutral",30,-1.67578125,-0.6640625,2.63526910002111,1
"474","Angry",31,-250,164,4.01499274699017,1
"475","Still",31,250,-204.47265625,4.12642680900171,1
"476","Happy",31,250,205,4.32966292405035,1
"477","Relaxed",31,211,-250,4.63724918401567,1
"478","Surprised",31,0.71484375,249.37109375,5.33519393997267,1
"479","Annoyed",31,-250,87.3828125,3.65074529999401,1
"480","Disappointed",31,-250,-131,4.25251154298894,1
"481","Enthusiastic",31,250,237.4765625,4.28688542597229,1
"482","Peppy",31,250,108,3.46511850098614,1
"483","Satisfied",31,250,-69.47265625,3.77957281802082,1
"484","Quiet",31,-0.52734375,-250,6.5096892559668,1
"485","Neutral",31,-0.77734375,0.75390625,2.43519062799169,1
"486","Nervous",31,-122.4375,249.4765625,7.56214696698589,1
"487","Disgusted",31,-216.875,126.30078125,4.75911616999656,1
"488","Afraid",31,-203.62890625,226.5078125,4.46646990103181,1
"489","Aroused",31,-0.52734375,250,3.40014712599805,1
"490","Sad",31,-205.05078125,-202.5546875,3.00593004003167,1
"491","Calm",31,95,-250,5.23712618497666,1
"492","Sluggish",31,-151,-250,2.30451166600687,1
"493","Sleepy",31,0.5234375,-250,7.35081627796171,1
"494","Calm",32,128.93359375,-171.4140625,2.58845393697266,1
"495","Happy",32,232.2734375,21.02734375,2.39729343500221,1
"496","Satisfied",32,211.234375,144.89453125,2.11168722400907,1
"497","Sad",32,-226.2890625,6.57421875,2.50232112000231,1
"498","Disgusted",32,-214.984375,135.44140625,2.16091542301001,1
"499","Annoyed",32,-226.29296875,117.61328125,3.37382449297002,1
"500","Disappointed",32,-212.72265625,-147.32421875,2.38766979600769,1
"501","Surprised",32,197.1640625,192.6796875,1.48601839999901,1
"502","Afraid",32,-216.72265625,198.515625,2.15269323001849,1
"503","Relaxed",32,215.6640625,-195.3984375,1.82790807599667,1
"504","Quiet",32,207.96484375,-211.8046875,2.61975476396037,1
"505","Neutral",32,3.26953125,-3.16796875,1.72778241499327,1
"506","Enthusiastic",32,214.31640625,185.71875,1.51292266597738,1
"507","Still",32,-2.35546875,-0.6796875,4.37619253195589,1
"508","Peppy",32,187.234375,176.0078125,1.82384994503809,1
"509","Nervous",32,-231.47265625,113.59765625,2.63814178999746,1
"510","Aroused",32,1.08203125,241.625,2.96322864998365,1
"511","Sluggish",32,-188.40234375,-190.5,2.50311673397664,1
"512","Angry",32,-217.59765625,208.078125,2.70854722202057,1
"513","Sleepy",32,4.08984375,-221.6640625,3.69303828600096,1
"514","Sluggish",33,-83.58984375,-35.89453125,4.62193398096133,1
"515","Disappointed",33,-168.1328125,-21.09375,7.42723303800449,1
"516","Neutral",33,-0.40625,0.3046875,2.18595181097044,1
"517","Satisfied",33,164.8359375,22.98828125,7.54573169304058,1
"518","Enthusiastic",33,168.08984375,167.4921875,4.45378257700941,1
"519","Sad",33,-189.28125,-41.00390625,6.01436150399968,1
"520","Surprised",33,0.3828125,218.20703125,3.60750234604347,1
"521","Annoyed",33,-144.8125,61.77734375,5.5185592030175,1
"522","Disgusted",33,-243.71875,-52.46875,8.71042296499945,1
"523","Peppy",33,196.66015625,56.66015625,5.03347791399574,1
"524","Sleepy",33,-0.34765625,-217.03515625,3.25516948796576,1
"525","Angry",33,-222.50390625,95.21484375,3.93802800698904,1
"526","Relaxed",33,50.48046875,-199.63671875,4.14387259801151,1
"527","Aroused",33,1.625,228.56640625,3.52860157197574,1
"528","Afraid",33,-196.51953125,171.55859375,3.40022446896182,1
"529","Quiet",33,0.875,-172.96875,5.78614872798789,1
"530","Calm",33,75.78515625,-188.38671875,7.00554683199152,1
"531","Happy",33,214.23046875,53.4140625,2.59723953698995,1
"532","Still",33,-1.80078125,-181.80859375,3.08783761103405,1
"533","Nervous",33,-183.1015625,111.1640625,4.9115442080074,1
"534","Relaxed",34,110.20703125,-183.49609375,5.30416379298549,1
"535","Neutral",34,-1.41015625,-1.66015625,2.5731804529787,1
"536","Happy",34,26.171875,233.57421875,6.68419424496824,1
"537","Still",34,-55.01953125,-3.79296875,5.46670683397679,1
"538","Satisfied",34,229.66015625,-232.2578125,4.52666268800385,1
"539","Sluggish",34,-212.1796875,-193.796875,1.78982064704178,1
"540","Calm",34,69.1015625,-181.8359375,3.69576021697139,1
"541","Sleepy",34,-155.93359375,-151.81640625,1.50774900603574,1
"542","Peppy",34,-2.5859375,-0.84765625,1.99758549401304,1
"543","Enthusiastic",34,175.8203125,225.25390625,1.54808777704602,1
"544","Surprised",34,2.1328125,247.859375,3.82936625601724,1
"545","Annoyed",34,-204.8203125,140.6796875,2.51247118599713,1
"546","Afraid",34,-227.23046875,234.68359375,2.76956969097955,1
"547","Disgusted",34,-232.5546875,241.41796875,1.6150624040165,1
"548","Aroused",34,46.41796875,247.3359375,4.32018701202469,1
"549","Nervous",34,-218.2265625,243.21875,1.7713814220042,1
"550","Angry",34,-231.89453125,241.16796875,1.50403696601279,1
"551","Disappointed",34,-237.73828125,218.35546875,1.90196290297899,1
"552","Sad",34,-210.03125,221.84765625,1.10672763100592,1
"553","Quiet",34,226.85546875,-237.94140625,2.7761892019771,1
"554","Angry",35,-238.75,204.72265625,7.53488318098243,1
"555","Nervous",35,-249.41015625,247.3203125,8.11702920700191,1
"556","Happy",35,246.64453125,127.828125,5.3308872099733,1
"557","Annoyed",35,-161.69140625,83.078125,5.36324823304312,1
"558","Satisfied",35,223.01953125,184.5078125,5.99676653201459,1
"559","Surprised",35,-1.328125,195.87109375,7.43993554299232,1
"560","Calm",35,30.3046875,-31.39453125,5.57349899900146,1
"561","Sad",35,-231.85546875,-63.4921875,7.36055418301839,1
"562","Sluggish",35,-99.55078125,-131.75390625,6.93068597500678,1
"563","Afraid",35,-243.91015625,244.3125,4.82258644001558,1
"564","Relaxed",35,135.44921875,-26.140625,5.96475019899663,1
"565","Disgusted",35,-72.52734375,69.76953125,7.45244014798664,1
"566","Aroused",35,186.11328125,210.01953125,6.73762331495527,1
"567","Sleepy",35,-92.58203125,-173.73046875,8.27190094999969,1
"568","Neutral",35,-1.0546875,-0.5234375,1.97156801103847,1
"569","Peppy",35,85.82421875,157.8046875,6.22686970798532,1
"570","Disappointed",35,-247.58984375,-55.078125,9.42570629098918,1
"571","Still",35,-66.453125,-27.54296875,5.22900114901131,1
"572","Quiet",35,1.578125,-60.21875,7.03052643203409,1
"573","Enthusiastic",35,168.9609375,176.53515625,4.95679996296531,1
"574","Enthusiastic",36,72.53125,139.66796875,3.10100612702081,1
"575","Nervous",36,-135.73828125,38.9140625,8.4467475990532,1
"576","Happy",36,86.3828125,31.046875,4.51205763895996,1
"577","Afraid",36,-74.8671875,10.2265625,5.46246771799633,1
"578","Sad",36,-65.6328125,-90.55859375,3.69204425701173,1
"579","Disappointed",36,-31.91015625,-38.8125,2.26842149405275,1
"580","Calm",36,141.21875,-183.83984375,9.74104555300437,1
"581","Sleepy",36,-0.3984375,-92.30859375,7.13657945097657,1
"582","Angry",36,-212.328125,191.203125,2.8192665669485,1
"583","Aroused",36,-0.19921875,58.37109375,8.36118221795186,1
"584","Disgusted",36,-72.140625,42.828125,4.54477741400478,1
"585","Surprised",36,1.11328125,53.00390625,7.53917088697199,1
"586","Still",36,-0.6171875,-98.859375,5.85967679799069,1
"587","Peppy",36,-3.16015625,30.55078125,5.52611386397621,1
"588","Relaxed",36,131.17578125,-166.88671875,2.23803527699783,1
"589","Quiet",36,-0.640625,-110.48046875,8.91032765101409,1
"590","Annoyed",36,-79.7421875,27.63671875,3.49779242399381,1
"591","Satisfied",36,59.4375,-27.35546875,2.72788719803793,1
"592","Sluggish",36,-74.39453125,-120.33203125,2.87975597602781,1
"593","Neutral",36,0.9296875,0.40625,4.01974334398983,1
"594","Disgusted",37,246.98828125,-3.03515625,2.52974276902387,1
"595","Sad",37,-226.1875,-226.7734375,4.95531290298095,1
"596","Surprised",37,196.58203125,226.98046875,2.25250026199501,1
"597","Happy",37,240.0546875,90.80859375,5.23512832704,1
"598","Enthusiastic",37,246.59375,243,2.24165744503262,1
"599","Disappointed",37,-249.48828125,-88.19921875,4.50600136298453,1
"600","Sluggish",37,-233.46484375,-240.02734375,3.72627621202264,1
"601","Afraid",37,-250,103.953125,6.00027392199263,1
"602","Peppy",37,250,122,3.70562366698869,1
"603","Satisfied",37,139.89453125,51.203125,5.14305815903936,1
"604","Angry",37,-248.58203125,250,2.09674983797595,1
"605","Aroused",37,250,250,2.18506812199485,1
"606","Annoyed",37,-250,-44.14453125,4.18527215503855,1
"607","Calm",37,52.2890625,0.31640625,5.17994491598802,1
"608","Relaxed",37,-0.52734375,0,1.7142460399773,1
"609","Sleepy",37,0.46875,-169.12109375,5.17690485098865,1
"610","Still",37,1.046875,2.109375,1.94052271096734,1
"611","Neutral",37,0,0,1.25347686599707,1
"612","Quiet",37,-0.5625,-238.5546875,6.64962004200788,1
"613","Nervous",37,-128.13671875,117.203125,6.87796703999629,1
"614","Disgusted",38,-220.8828125,83.5234375,3.28786373999901,1
"615","Enthusiastic",38,204.78125,151.453125,2.1901688989019,1
"616","Surprised",38,0.06640625,146.60546875,3.40716732700821,1
"617","Quiet",38,2.27734375,-188.26171875,2.52037912595551,1
"618","Happy",38,230.31640625,53.13671875,3.42842912604101,1
"619","Neutral",38,0.2109375,0.0546875,1.86638130794745,1
"620","Relaxed",38,161.28125,-203.08984375,3.39377658895683,1
"621","Sluggish",38,-101.8046875,-145.78125,3.52161207201425,1
"622","Disappointed",38,-144.38671875,16.3828125,5.94569515693001,1
"623","Angry",38,-158.1796875,172.2109375,4.73216914897785,1
"624","Afraid",38,-199.828125,216.5625,5.55810818902683,1
"625","Annoyed",38,-220.31640625,57.921875,4.24727364699356,1
"626","Sad",38,-148.73046875,-84.25,1.97468972799834,1
"627","Satisfied",38,208.953125,-28.69140625,2.22122221905738,1
"628","Sleepy",38,-20.07421875,-245.75390625,3.39551100891549,1
"629","Aroused",38,115.96875,236.015625,3.72839189204387,1
"630","Peppy",38,222.67578125,120.89453125,2.47955131402705,1
"631","Calm",38,163.1953125,0.45703125,3.13868429593276,1
"632","Still",38,-41,-0.03515625,3.67787892697379,1
"633","Nervous",38,114.046875,-2.35546875,5.54741560295224,1
"634","Angry",39,-242.6171875,127.97265625,3.85228327207733,1
"635","Surprised",39,128.65234375,219.4140625,6.91781394800637,1
"636","Disgusted",39,-218.609375,216.29296875,4.96806938794907,1
"637","Enthusiastic",39,215.31640625,166.765625,2.08928784402087,1
"638","Relaxed",39,239.125,-197.8515625,3.36386034393217,1
"639","Annoyed",39,-201.5078125,174.0546875,3.79684524203185,1
"640","Disappointed",39,-224.55859375,-52.54296875,5.00339321303181,1
"641","Still",39,0.71875,-240.77734375,4.62408020498697,1
"642","Peppy",39,55.4609375,245.28125,4.29104905400891,1
"643","Sleepy",39,-25.69140625,-231.38671875,3.47122523607686,1
"644","Sluggish",39,-62.046875,-228.03125,5.92130562197417,1
"645","Sad",39,-250,0.52734375,3.67393486306537,1
"646","Afraid",39,-197.09765625,224.90625,3.88432343699969,1
"647","Aroused",39,-5.0859375,247.671875,1.93886545696296,1
"648","Nervous",39,-92,250,4.13286696001887,1
"649","Calm",39,48.18359375,-226.390625,5.1402094271034,1
"650","Quiet",39,1.34375,-213.57421875,4.07509552501142,1
"651","Happy",39,246.1640625,88.8125,4.5443793090526,1
"652","Neutral",39,-0.578125,-1.53515625,4.43726488703396,1
"653","Sluggish",4,-60.76171875,-224.5546875,8.05747714400059,1
"654","Peppy",4,105.4765625,127.55078125,6.14666381897405,1
"655","Annoyed",4,-135.875,44.62890625,5.28909552597906,1
"656","Neutral",4,-1.30078125,0.56640625,2.61452897498384,1
"657","Surprised",4,-1.30859375,144.2578125,5.47439536795719,1
"658","Sleepy",4,-1.19140625,-187.9921875,5.31690330902347,1
"659","Happy",4,183.87109375,9.4609375,6.12700350000523,1
"660","Calm",4,-0.44921875,-15.671875,4.99008041096386,1
"661","Disappointed",4,-117.68359375,23.3984375,4.311658333987,1
"662","Quiet",4,-0.02734375,2.9140625,4.45216909196461,1
"663","Still",4,62.5078125,1.06640625,3.41453637200175,1
"664","Enthusiastic",4,47.93359375,54.28125,4.28888961102348,1
"665","Nervous",4,-71.39453125,52.921875,3.25102915195748,1
"666","Sad",4,-162.7578125,-12.12890625,4.08095096697798,1
"667","Afraid",4,-188.42578125,148.44140625,3.84849550400395,1
"668","Angry",4,-246.3359375,1,5.80591498699505,1
"669","Aroused",4,2.51953125,183.80859375,3.26434360997519,1
"670","Satisfied",4,212.23828125,-0.84375,4.21688153705327,1
"671","Relaxed",4,28.2578125,-27.21875,5.35728742502397,1
"672","Disgusted",4,-239.31640625,1.8984375,5.80008225300116,1
"673","Sleepy",40,-0.78125,-247.8828125,6.07947670191061,1
"674","Sad",40,-138.46875,110.78125,3.91141505900305,1
"675","Peppy",40,35.0625,208.046875,4.57763211301062,1
"676","Aroused",40,177.5234375,250,3.55641808710061,1
"677","Disgusted",40,-190.58203125,250,5.3842915399,1
"678","Relaxed",40,209.33984375,-199.765625,4.89641419693362,1
"679","Enthusiastic",40,118.140625,116.5,1.78936202696059,1
"680","Still",40,-0.265625,-0.33984375,2.45819659507833,1
"681","Angry",40,-107.01953125,138.5390625,3.65013905894011,1
"682","Sluggish",40,-66.75,-216.34765625,4.40419271902647,1
"683","Satisfied",40,156.140625,-3.2890625,4.08891640300862,1
"684","Annoyed",40,-159.5078125,39.71484375,3.08153849106748,1
"685","Happy",40,172.109375,137.77734375,1.76697244797833,1
"686","Neutral",40,-1.47265625,-0.27734375,2.08681597106624,1
"687","Afraid",40,-250,250,2.81974515400361,1
"688","Calm",40,206.4296875,-222.01953125,3.82409450691193,1
"689","Surprised",40,91.046875,248.953125,1.78788145806175,1
"690","Nervous",40,-110,250,6.67303668800741,1
"691","Disappointed",40,-195.42578125,15.80078125,8.48878808901645,1
"692","Quiet",40,1.38671875,-234.09375,4.39316612191033,1
"693","Annoyed",41,-218.03515625,74.703125,8.76213966199998,1
"694","Peppy",41,207.609375,204.953125,5.00765752100006,1
"695","Surprised",41,234.859375,31.01171875,4.002311824,1
"696","Satisfied",41,230.71875,-185.01953125,4.39014725499999,1
"697","Calm",41,68.43359375,-212.53515625,5.82048891099998,1
"698","Disappointed",41,-216.81640625,64.38671875,4.01593946700007,1
"699","Sleepy",41,-77.21875,-241.9375,4.90345677800008,1
"700","Enthusiastic",41,178.03125,193.1015625,4.86270985499993,1
"701","Aroused",41,69.58203125,236.57421875,5.12822739500007,1
"702","Afraid",41,-144.6171875,230.00390625,6.05584893899993,1
"703","Disgusted",41,-234.6875,162.72265625,4.64107676500009,1
"704","Still",41,-35.24609375,-240.59765625,4.35441346300001,1
"705","Happy",41,239.09765625,85.6640625,4.74772918100007,1
"706","Nervous",41,-65.18359375,188.54296875,5.101365407,1
"707","Sluggish",41,-145.96875,-218.6484375,2.92812357299999,1
"708","Relaxed",41,121.5,-222.328125,5.940854446,1
"709","Quiet",41,-9.73046875,-233.609375,4.79385119699998,1
"710","Angry",41,-224.15625,223.13671875,4.21139654599995,1
"711","Neutral",41,-1.37890625,-0.203125,2.55929337099997,1
"712","Relaxed",42,81.6875,-161.35546875,6.51637082799971,1
"713","Sluggish",42,-27.328125,-191.58984375,4.16359482999997,1
"714","Angry",42,-136.53125,200.81640625,3.54137780599922,1
"715","Quiet",42,-9.7421875,-189.26171875,5.40072602199962,1
"716","Aroused",42,9.6796875,237.546875,2.99028492799971,1
"717","Sad",42,-177.50390625,-152.703125,7.79242173200055,1
"718","Satisfied",42,1.03515625,1.328125,4.41143795100015,1
"719","Peppy",42,142.6171875,139.703125,4.41167220999978,1
"720","Disgusted",42,-133.453125,169.3203125,6.64762431899999,1
"721","Surprised",42,86.0234375,203.5078125,7.41985821400067,1
"722","Annoyed",42,-177.609375,-0.86328125,5.30198891599957,1
"723","Calm",42,-2.2109375,-203.15234375,4.3744316329994,1
"724","Still",42,0.36328125,0.4609375,3.33194357799948,1
"725","Afraid",42,-131.15625,178.5859375,5.54539687999932,1
"726","Enthusiastic",42,155.5546875,178.85546875,3.15930963500068,1
"727","Sleepy",42,-0.48828125,-202.72265625,3.3258451089996,1
"728","Neutral",42,-0.5546875,0.8671875,2.22610179000003,1
"729","Disappointed",42,-129.24609375,-48.234375,4.53004324199992,1
"730","Happy",42,128.2109375,135.15234375,2.94677125499948,1
"731","Neutral",43,1.80078125,0.15625,2.32742910300112,1
"732","Aroused",43,-0.65234375,216.26171875,3.96748282599947,1
"733","Annoyed",43,-140.09375,-43.76171875,4.78422087500076,1
"734","Disgusted",43,-147.96875,40.4296875,3.10939306200089,1
"735","Sleepy",43,-0.28125,-219.96875,3.84709712199947,1
"736","Surprised",43,-0.39453125,190.40234375,2.85031870700004,1
"737","Calm",43,63.50390625,-200.97265625,5.10190534899994,1
"738","Satisfied",43,176.25,-100.65625,3.96250475899978,1
"739","Nervous",43,-29.39453125,136.0546875,7.19308456200088,1
"740","Enthusiastic",43,62.3359375,147.859375,2.98589223999988,1
"741","Afraid",43,-27.4921875,39.77734375,6.07999558200027,1
"742","Relaxed",43,71.328125,-48.1953125,3.54084600100032,1
"743","Disappointed",43,-214.23828125,-143.56640625,4.35776116300076,1
