,sub,beta,w1,w2,w3,log_lik
6,6,6.339204847318122,0.19625861892158614,-1.833867488973902,1.1820768232034422,-32.51846921164823
9,9,6.267350153799218,-0.4881595511925539,0.8686400287167042,0.6277347305510713,-32.46774909764969
14,14,6.279227694105096,0.33783329465452533,-2.283110219368719,1.843277962828118,-35.57969158136828
15,15,0.15129018580581982,18.495898229831255,0.15663635438029436,95.29857151370615,-33.24794338517579
18,18,0.4116361224711744,14.318304654864155,108.20015425308941,5.681736976824812,-28.573064725554133
20,20,-2.091323704146105,-8.945402135375277,12.565789818208447,-2.1968093820481016,-27.542535007932333
21,21,6.295960205133904,26.39612345564696,30.495460304449495,49.98310823069811,-25.54062020148392
22,22,0.10283290211490215,30.67363245419242,28.52364427526781,-17.554506107906057,-33.89095210037067
23,23,0.2564554409195543,30.839315828811557,9.045002003153183,-15.39067040115157,-31.38987590969319
24,24,0.8475629771077234,24.911702162127405,-8.406440967191429,80.35286775385562,-30.831570827689355
25,25,0.10916055349602025,33.868745721618126,-2.805718422690452,26.10670041006245,-37.3980918977951
26,26,0.11041221036036014,21.79314809617609,-60.021290238505856,104.90012986402678,-35.39985310937372
28,28,0.21338814347269075,28.51720692520017,18.046342058371742,49.29998098001826,-33.35029846068798
29,29,0.282145989395021,-12.886089200081688,187.88853610710714,-32.21492882762864,-30.598112159427195
30,30,6.261838552317272,-0.9513587584123325,3.3003323153246447,-1.008193444387127,-33.61703798830122
33,33,0.26445355240593543,34.41289343787129,-28.981779296913615,29.36770574305665,-37.93789700989429
35,35,0.4087855020221445,34.21881041192934,-28.721076032940434,35.30215399745137,-35.46559111702819
36,36,0.8596577951284424,-4.530724579888215,66.39540439165899,71.90092944711846,-29.642222356481508
40,40,0.40181269771384576,-9.690687418699733,47.55319918116524,72.04227209998406,-34.72915003831922
41,41,-0.7409454497576635,12.882524739338212,-0.39335745189020754,-34.774385225809624,-32.89090376640684
44,44,0.5751312847982637,31.419736027790137,-23.893970223282125,7.214324879602826,-32.21405291715604
46,46,0.22912973174228124,32.78220913825816,-11.294346136428207,2.4633261005992666,-32.6046002258093
47,47,5.265602995821875,4.727529256906669,-4.322206594995901,-2.9099305569440217,-33.504974757035576
48,48,0.38726034702209416,14.59701410051654,-7.591851945019395,102.29822873401592,-35.573321325685164
49,49,0.3900170567260022,22.25258484923429,-5.079493777297549,88.80333293062918,-32.182894422409866
50,50,0.05819168078823231,-18.45079999716131,193.62304376473057,-91.30673679791684,-37.098928118091656
51,51,0.14670237535713954,34.41831704815577,-45.682513358574155,42.70686639114826,-33.994221865612936
53,53,8.910613769009219,26.300243572567027,17.100047595528586,-64.09470736835863,-25.575765098003288
54,54,6.682080261618332,-1.8181949219745825,1.3222666346889111,1.4859870460445528,-34.41635922507174
59,59,0.538430245199096,33.369960833292524,-30.84888268561073,24.783336263772867,-31.880733123256384
61,61,6.664643345706437,-0.13902534930235305,0.45930636141223424,-3.928604952765923,-38.12242204074959
62,62,0.7961666204116886,31.44270134286132,-23.607017848480435,9.987447786581608,-31.019008198967683
63,63,-9.639220290715699,39.04341279382193,-6.319233861306023,157.11894218396097,-25.651397653611518
64,64,6.945195865041197,-0.11799051558059503,3.600349105505706,-10.97081417502746,-30.512559223969266
65,65,6.065630664354606,-0.6383768391246496,1.8444533876652731,1.6471281351337854,-36.496697183082276
66,66,6.4846660739074995,-0.9762266875693221,1.1630176563693433,0.12975481815113735,-37.058316048983585
67,67,0.08276241841472871,3.0563052780338835,51.07312347349158,84.3822139563706,-30.70241734683569
69,69,13.09632535489709,-2.3926859104463447,4.220397511472099,169.78267886104294,-27.304545546701586
72,72,0.3475793807920001,27.005388695573096,-7.538277330932244,-18.987041229328465,-32.22063478395464
74,74,1.062665042315905,-9.221679900060813,23.580025737813273,53.67793073312018,-34.227065409159636
76,76,6.315908614359332,-1.3223139879816215,3.1067095195343453,0.3256456844197289,-30.5898814628289
79,79,-3.5820515424813824,-2.048049419811231,2.9004820892773155,-34.959450561738244,-33.15585387817862
81,81,-0.5966556571193318,-7.50877098002189,9.626420067899204,81.62610999377884,-36.94012995589944
83,83,7.942939781938911,31.585515823785148,23.174158552124922,-42.87772906818393,-25.561211602372104
86,86,-1.0535448609082507,13.12158827477924,148.99232399735382,-59.753771505991274,-25.554549117680928
97,97,5.937956780305538,2.9834978857392276,159.26937925100032,-26.434599524342982,-25.536152824772042
100,100,6.159637345066018,0.28405774338759576,1.7840176694889234,-2.788611546730915,-33.36958987715198
101,101,5.855618164897764,-3.315528142443635,7.251098591295481,7.705089148062968,-30.25544249318696
102,102,0.13186122173970372,22.381465551833404,91.73962886138395,-42.71466516840052,-32.12088168838215
106,106,29.046881164455527,6.379944803024528,6.493544642764743,-276.0890552753503,-26.07610409830812
107,107,5.842712873501029,9.185372102884816,126.24538725495248,1.5265090689634704,-25.535237773891275
110,110,0.8641496648935955,-13.032375632736645,57.7105598233065,56.00445374503846,-29.857218153682354
111,111,5.9461126903728445,1.6421519942081013,-2.028150703335937,-0.6273203939760651,-34.109323792002535
117,117,0.10731698097542862,33.171373512021454,3.408086898175226,2.1519370569257332,-35.29263802011196
120,120,6.394261624374051,-0.5051519804892963,-0.12526464191576986,0.9733526578255347,-37.549646352630305
124,124,6.363890670233102,-0.9345130916338297,1.0717075093769055,1.2708529690789043,-37.62512973469174
126,126,0.05448012487715463,25.45281877668122,-8.690718238465006,-22.87844945172897,-39.14830499681943
127,127,16.558998461073916,-43.1749284414304,72.70091920968957,120.68032047140423,-25.696325559682798
131,131,6.229680242531204,-0.5275847977550978,1.1523471269739494,0.7190613594966272,-34.650227389337445
132,132,0.4850024414438946,22.501277760785634,51.79663786852513,-54.79937533903199,-28.651724711353637
134,134,6.708846019247346,10.52704937072512,-40.64051529293441,112.52380433130226,-25.5616272045247
136,136,11.637973681375245,-30.386044592716342,63.17055051751518,68.65445065892635,-25.603436837370413
138,138,3.164163368214743,0.6800094396992747,1.2442761082691736,83.05434409882797,-31.98551845333333
139,139,0.0800423250034142,33.21897111689173,6.12616916006111,23.716323883220085,-36.32726267772637
141,141,0.23437536236902862,26.707125641408812,-26.307937651255948,-5.64730517637608,-37.03881793814661
143,143,0.2418263668814642,31.472474704531624,19.71194891119034,21.869716625593945,-30.014653881809224
146,146,0.8706744749164395,29.048288182039222,7.541036508121284,-16.820277463176147,-27.99629919925058
147,147,0.08849758822334763,10.682153337696962,147.2677725375149,-67.16885756550036,-30.781185542526394
149,149,6.656107388017081,35.73309772912161,-24.23945603074056,43.09312121534542,-25.550747047075124
150,150,8.379457643668385,-16.220686378552323,47.831668134546774,78.85302110440897,-25.57193362655416
155,155,0.18057607992786,-19.890008150158213,86.24989084163545,27.818794606348142,-29.43282805242971
156,156,-0.25563703090112794,-6.905052398398018,16.90826770209386,83.58259662903166,-36.00301051774714
160,160,7.742771286770566,-5.2651236204634095,9.428213724606378,-7.350900282699322,-27.30911698861027
163,163,-0.7650994429651792,4.257316753108903,-6.487479780931249,110.82256464132593,-38.30353490598051
167,167,0.6885502306869599,11.565757603920762,86.68162890846608,40.574965667547346,-28.074357219482263
168,168,0.2607295418789386,27.217080394152795,6.320775706887343,-27.70403644617238,-34.7465742959729
173,173,0.36628226057583857,31.77442783438307,19.867326919636955,3.8013918209744664,-30.68834486438469
175,175,8.374813430759186,0.44956173858215387,186.32341765507724,-31.893878352830374,-25.540970573085687
176,176,6.295869283492548,-1.5469223885553651,2.4866422706310263,2.4402282481829785,-34.009821561041015
177,177,5.842719065329551,9.185373299790111,126.24545732112085,1.5264617603556392,-25.535237775101354
178,178,6.328142703740584,-0.45830552754310133,2.576925424014659,-2.551620393415436,-32.45520844345193
180,180,0.17639265310150104,30.75718027321483,6.940322510248441,-16.418854954476256,-35.49994844290639
181,181,9.2373912358222,0.36606170697937906,0.9687555013580496,-32.807728461360085,-32.49243164215412
183,183,6.339516341608196,-4.147252036192836,4.058980857831463,12.678284870567293,-31.08673147543446
184,184,0.4966367911609914,22.732406628219398,41.41306800262768,-51.24561656081813,-33.84844147182746
185,185,0.5610891777573856,7.998775695898838,-31.262780665525753,101.12887236800319,-32.76678275971915
188,188,0.12976259755267316,13.876015674725593,-58.57653029934683,100.35804480226562,-32.747358027463044
191,191,0.11794235391267117,34.46728539999787,-18.907796423362228,38.88543105261424,-36.454152711934235
194,194,10.812755545138266,49.61916921143448,-71.11711117737673,27.102855775844542,-25.579749367657563
195,195,-2.2781227134844135,36.11592693882282,-21.65466869986088,78.18758294760536,-25.56790400215791
196,196,0.22639268640522592,32.351757012103505,-19.616103593335765,4.015321047517878,-33.96248998699911
203,203,6.410316263675822,-1.0539989794837636,0.4353446037175147,2.2912853989998787,-33.21180760417749
204,204,-0.5715565852100593,6.09025102802063,156.89348637208766,-25.692113124842525,-25.547876590727427
206,206,1.046524879364585,22.355693624843788,-6.84878941758162,-20.215436854486633,-29.155808985226955
207,207,0.21130677151906913,-11.517559328816388,156.17462272890057,8.693186073077289,-29.360858803822676
209,209,-1.693111780122655,-3.406634121992327,-13.635149271354141,17.90420803951121,-34.88377090662891
212,212,6.28837865731354,-0.2389556542538412,0.09074849452975378,0.5654069825191355,-37.69665816557858
218,218,7.390827590301972,-12.703064934717311,150.41943981039347,25.97990210272338,-25.570632732215305
219,219,0.45449048291864924,-22.739079382788283,115.61923011858073,4.161338927634144,-31.411433606851542
220,220,-0.40242781597277205,30.525385280590818,-23.18597080144943,-7.946503714075767,-36.19105865264528
225,225,-0.07669893063490574,5.021066513437079,-19.550245246920902,105.11444161314392,-33.8710900984823
226,226,9.012397365761824,24.450449140973916,111.77295202095854,-22.32846066536773,-25.54514570262612
228,228,-0.850814049815132,-3.6639462911856864,4.330963010170462,0.47993941650624505,-38.2473345568683
229,229,-1.3466363730290007,-6.6724303693128055,7.434797604808907,4.4548174805132135,-34.40252142590244
231,231,0.08510881248734739,23.718329368836464,7.499134598775711,79.07347963440844,-35.324256042974
238,238,8.85276461195148,2.426507565465943,-20.707683020645213,128.88850560627947,-25.569012326930267
243,243,0.17811938410092926,17.22116406209239,104.273923030809,-1.9276084002420553,-29.71939340400499
249,249,-3.8132037203601983,37.28314428360835,55.66409575911694,-40.02410953901423,-25.583082754636965
250,250,-2.163947862714101,38.91219959103608,-32.39143694036425,1.1397674941965403,-25.58315897867574
251,251,20.991275101797754,-18.6416268456763,49.265459239345475,239.89067790579284,-25.734962526327063
254,254,0.12685294086578444,32.37441933798458,18.123395163164226,6.614405473188568,-34.47285739612043
255,255,6.380525974589083,-0.70166947766743,1.778432464716533,-0.9054141046079569,-34.20172009762669
256,256,6.5093962135861965,-1.1617828941771928,2.4314923914799507,-1.2182927058133808,-34.71732241884422
257,257,0.1366078682663761,31.74998304223792,20.224963236563205,-8.199961977592373,-36.011660625203774
260,260,0.7818016729389885,32.928979890241294,-12.213680672507811,16.91259347074088,-29.58142368090944
261,261,7.450537318277736,4.004235450303907,159.52413032584965,-12.874758956452284,-25.537592385651312
264,264,6.580275400643291,-7.9953840651850605,13.600446740719512,17.01727466918183,-28.312714602984244
268,268,-2.810017319675211,41.09421078823097,-18.51275746077126,-4.810185007831152,-25.584419347907648
270,270,6.938440497936966,-2.0546504846832234,-1.0084594827377782,3.3270004486073574,-32.38123924619644
272,272,0.21988275722802386,4.976227904413699,155.564792213938,-27.77381910849944,-34.336216892736914
273,273,6.683956513036728,0.3252540517788384,0.42711015578912387,-5.786715836367294,-33.65676758985823
276,276,12.651262684562681,6.619043231390629,-2.1602184963406073,167.96990489386093,-28.157156393979758
277,277,0.025461529583117384,18.664165422031914,110.741026979466,-58.76606613751643,-36.656667790444644
278,278,6.564283470697806,23.05693780042389,0.9595721356791663,88.33838513469462,-25.544920198348706
279,279,4.922701665028155,-0.5718336213597162,-11.518317385722174,40.13556062102246,-27.22226117519597
282,282,8.012320140059442,-2.1686403199775377,3.793990047532219,-15.014895028428956,-31.74263620911633
290,290,7.363795128027466,-15.711198690917769,130.80766934558767,40.501407160720895,-25.550022813687605
291,291,0.45682623007893486,31.587578601163706,-23.59960216652887,6.209535470077709,-34.69689608704975
293,293,5.578631662692521,0.6500346652588513,175.58802414085272,-64.72429122381902,-25.540194564578787
297,297,7.29465077204352,-4.524034040350092,7.070882390434171,-1.8612805733222775,-32.02259745293513
299,299,6.440812786449074,-0.7214353257465889,0.8813966012286873,-0.08037946704077459,-38.11023970297503
300,300,-3.6781426589479387,2.8121695883081266,-1.4994522298366273,-43.70924603753453,-33.97718814332977
301,301,-0.34587144367985434,26.847662981930547,-4.855329014385419,-27.150897682045773,-33.68025869394632
303,303,7.153231822817354,-0.9249402230640371,1.4210736260840164,-7.182704403867853,-34.60337181320177
313,313,0.21325754865739235,33.23895717922344,-21.174665469503424,10.081769310714225,-36.65083922887404
314,314,0.7193296957645878,-4.07074509878076,-1.0849731533884308,71.25813177190665,-34.97286722409555
316,316,4.666241802532456,2.2709826132860673,-0.5384754094462687,90.7266474768662,-30.363591122334235
318,318,0.0476008065838459,-20.85763273747757,173.2291731193592,-13.463069968433489,-37.662645983031155
322,322,2.5002034449231627,31.17078090666996,-24.857324562939333,37.705742731065385,-27.496007767507905
325,325,0.050834545939312525,22.116663659704724,36.869392873104786,60.70008078311532,-36.433894244771714
326,326,11.822291607940818,-8.01296268832934,17.487850634980767,-57.21855116924235,-25.622132238301777
327,327,0.128898164500085,30.242264232055717,22.908533960950503,32.58446752176026,-33.274017932117665
328,328,0.8702831754934099,24.66499101601704,-37.21306569567588,93.08116348615707,-29.457876160656784
329,329,6.301648170970077,-0.859612236964929,1.4835307653200263,0.9340644067972907,-34.375611045008405
331,331,0.13881378738362007,34.53255192927269,-35.705439875665164,30.84595812896695,-35.694034016226105
333,333,0.08927801949648104,33.130724301370066,9.41265769881488,16.182554066461837,-35.25713007309054
335,335,6.357932826006744,-0.8372616231623922,4.868177822768372,-4.604595545543732,-31.93584456145065
339,339,7.685155067700056,38.23421531602213,-50.9242538189071,28.39093865728649,-25.562397151548826
344,344,6.094355318766679,1.0181527431485513,-1.4432655423171155,-0.38631192535782677,-35.840885865156565
346,346,0.35553178893503656,28.65225632965918,-5.688088068445585,-16.457723693421716,-31.214628708771404
350,350,6.149404732198775,-0.940975570762792,4.444983084913028,-1.70621324152788,-30.783016125162877
357,357,1.8375580736689705,2.4521285986848262,1.158177963594016,90.14515793880793,-28.46274617701812
358,358,0.04407083623417318,17.370817150309563,116.94186112216462,-61.57731426269598,-34.53215590315731
361,361,6.248456419251268,-0.2663236958189268,0.8761539660529851,-0.113054347253032,-37.20555168620794
362,362,0.7237590108254766,30.95716323942373,-26.671982466200824,9.211343171437598,-34.61904694424254
369,369,5.3203473136785995,-11.350609240364,190.91164071025884,-88.9700734941272,-25.566119970384797
370,370,7.294535815496694,0.31355742176541085,1.8301660503413544,-13.490171064826603,-30.253537275485137
371,371,0.13089345069511238,32.07121591106217,18.44842191338359,17.500981542361433,-33.6763854878692
372,372,5.836699358403251,0.30616131384641393,-2.566458086189402,6.440561449847775,-28.495581157648793
374,374,0.8582610770132486,31.282722855634546,-26.53502906439686,12.230218372656969,-30.31605104499161
381,381,0.7197033422759148,31.85287033343007,-21.546427603087825,57.543140750885456,-30.08844870757913
388,388,6.531899219934351,-0.7876669899662745,1.6184358173689135,-1.7741339339692639,-35.691897363940384
392,392,-0.1367368142459249,29.62568530873111,-8.164448188337609,70.69367682260989,-37.08860077513065
393,393,0.030983110863598774,-20.33909137645771,201.7517205724029,-59.495551180721904,-37.78156903814053
394,394,8.413808518357111,-14.855617405876805,29.99565951928001,4.828139048302532,-25.587582100505323
397,397,3.6354356982443767,21.049214289604304,4.901871784176393,-24.630555669203034,-28.483729759578903
400,400,5.910584217228163,14.131349284933176,78.49311842178716,43.76684207659831,-25.53699268928506
401,401,6.265831073503058,0.007487861537316119,-0.3951150666483925,0.49669899374518234,-39.33944026814943
403,403,6.364954704960377,-1.5660611477019177,2.0955539617182524,2.44404327988721,-34.47732757190167
405,405,0.09745157790357076,28.006827234127098,41.643848811328795,-35.40700724967588,-31.29180443013212
406,406,6.502597675387996,-0.7930185893941132,-1.9455330138769114,3.8810364672704045,-27.203805351396177
412,412,-0.2951100954062414,35.822879186042314,-29.645046975709533,40.882828352613124,-36.31919493147309
413,413,0.08486190429334248,33.10703659788968,3.6719041569119018,0.6361926176811965,-35.93518828605613
417,417,7.606540634027613,-22.58102080114994,187.2061288501658,-12.576844129170428,-25.550351121241135
419,419,0.18128248997629023,31.665791469667237,0.6265145834907627,-9.522274403658663,-34.725178655676935
420,420,7.025372492434183,-3.1197680839648507,5.343993819907716,-2.5454694277150693,-30.47504702081228
421,421,10.897582530462433,1.6972514848881746,77.02372516172875,-117.49805189694294,-25.62386694687482
425,425,6.138983852821497,-0.3761194095631173,3.447054939975757,-2.4341505055412256,-36.72484879744651
427,427,-1.69305396788624,-6.535665654209531,2.8824921443745852,6.3546227316811805,-35.45462048559217
428,428,0.03329380109411387,24.94309067376129,49.36712682770056,35.26596077404305,-37.12938914752563
431,431,0.33479563561805825,4.8506645838384586,140.36337427097106,-2.33416351019483,-33.118294199884176
434,434,-0.8396940037969729,-6.317175742280797,11.832146985894674,91.46584643371195,-32.32417736439866
435,435,0.5166211021984601,31.323729457402862,21.758711966711047,8.513906573731669,-28.458378942391743
436,436,-0.4514949177628462,18.68573310218514,28.932244584726362,-57.117608793813496,-30.278040036063057
438,438,5.606572596031793,3.128359145932201,-3.971754405397851,-0.5186928911302795,-32.38992427218417
439,439,0.5200853965206254,29.088606427665113,-20.062349783824217,-4.025181018641971,-31.606705194215753
442,442,0.32599693407019725,14.546080483586042,57.437030751078964,62.693013543266645,-28.769737086625856
443,443,5.842710857928652,9.185372722288676,126.24541257638,1.526467645160905,-25.535237773891275
444,444,0.10540961061263338,31.91169425249147,-5.25031560305135,52.421537504945874,-34.96518850196444
445,445,6.704327025082296,-1.9459715624333978,3.005419071218438,-0.7284659677522206,-33.592630444189915
446,446,6.122123053670995,23.41234149019499,10.354574494666188,77.55836056677401,-25.542924617488517
448,448,0.03161362102652379,21.392581961854084,21.289479760660008,76.12138628707014,-37.209419720697134
449,449,7.266228249825303,1.018371055688549,-0.5200379130451855,-12.476892136142677,-34.391473807781296
451,451,0.05485320599401145,30.513689923583684,27.761289239441396,-20.550951083914228,-38.54981189401494
452,452,6.65379051647651,27.76237462329447,-46.817345621320214,99.62133395155637,-25.552602281184534
454,454,6.162016684755239,-0.680794955788758,2.0978749201669453,0.5690602680381424,-33.559114732817974
455,455,6.725770921378265,-1.950098268172484,3.67313107482684,-1.9221347030619969,-29.270813211249326
456,456,0.1435477801412865,33.13332296058638,5.260214416431596,3.8769044552058527,-33.28548128354362
457,457,6.29398819890371,0.03632081792551449,0.395084171476754,-1.032341616784816,-36.688613624049935
459,459,0.11999213022475497,-23.068864644037397,132.35951355534252,7.9534872151052,-31.349887738839474
460,460,6.13580404054569,1.033037583639186,-0.30989011451528625,-2.416189773107263,-32.40512615280926
463,463,7.591772395598589,-6.342766884480314,7.070725920384746,3.462321736368546,-29.076566475686572
465,465,0.13426464793528875,8.595039849071613,101.90265644366252,-91.68348508914079,-37.227985001256286
467,467,0.31344388952180696,21.421708332337047,6.184738818979019,84.61097378820031,-33.412188171925834
471,471,10.75515869190578,-10.41457508736785,23.209117974804002,-42.56745899185752,-25.61003472877095
473,473,0.07818655609018013,17.55175146457237,61.711014211339126,52.042851128710055,-32.69240452643896
475,475,6.03173826170479,-1.7885850715936202,5.111833225439897,1.994936919014797,-29.574068414293194
476,476,6.6124629139129825,-1.3618288012123765,1.7828945490067563,-0.4506399070978745,-32.96140050026206
477,477,7.416506380846078,13.331920135275594,27.31828275029177,97.24247688412365,-25.546432710374198
478,478,0.4335444514326281,28.983729600197744,-28.36521691120536,1.6606156609506868,-35.26386726955713
488,488,0.2352100937845122,26.133424014494807,-9.431069940042423,-19.9836813672542,-34.97037437477418
498,498,5.579586481679766,-3.010951084083667,5.254896766114459,83.97295310083035,-34.591653793400056
500,500,5.889910300198649,10.734979845198584,104.05641437455796,25.73748779147695,-25.535806273596187
504,504,0.32568448076443124,30.91368069258356,-9.696147056731835,-6.958432397379832,-34.09263838173054
505,505,0.04787396370775666,-6.24152552756337,168.63366788901976,-10.752815343639455,-32.87270294454843
506,506,0.6279994306953465,0.7755435843514296,0.6977044223604731,94.07612827838716,-37.77048819783618
507,507,-0.19918866726347434,32.714074534879806,-52.16123374793449,27.629724599222772,-37.105018163694105
